transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,total_amount,discount_applied,status,payment_method,shipping_cost
T100700,C09963,P0903,2024-01-27 07:10:42,1,12.24,12.24,0,completed,apple_pay,8.39
T006292,C06570,P0157,2024-01-27 07:19:06,1,204.42,204.42,0,completed,credit_card,0.0
T072910,C08193,P0507,2024-01-27 07:21:17,1,26.71,26.71,5,completed,apple_pay,5.41
T072579,C07473,P0464,2024-01-27 07:24:30,2,17.94,35.87,20,completed,paypal,9.76
T056828,C05637,P0961,2024-01-27 07:31:35,2,14.01,28.02,0,refunded,paypal,4.95
T103140,C02338,P0321,2024-01-27 07:42:11,1,19.76,19.76,50,cancelled,credit_card,8.82
T006548,C03481,P0278,2024-01-27 07:57:58,3,76.87,230.61,0,pending,debit_card,0.0
T085950,C00260,P0830,2024-01-27 08:03:11,1,18.05,18.05,40,refunded,debit_card,4.23
T004880,C00776,P0913,2024-01-27 08:09:36,1,64.44,64.44,25,cancelled,apple_pay,0.0
T036695,C07991,P0106,2024-01-27 08:18:37,1,31.96,31.96,20,pending,bank_transfer,6.59
T000209,C08497,P0632,2024-01-27 08:35:31,1,69.38,69.38,0,completed,bank_transfer,0.0
T113541,C04016,P0020,2024-01-27 08:46:19,1,219.43,219.43,0,cancelled,apple_pay,0.0
T000723,C03897,P0840,2024-01-27 08:53:05,1,48.9,48.9,5,completed,credit_card,7.62
T072072,C05578,P0248,2024-01-27 08:57:38,1,34.52,34.52,0,completed,debit_card,5.39
T037788,C00271,P0862,2024-01-27 09:05:33,1,83.33,83.33,5,refunded,credit_card,0.0
T008230,C00051,P0859,2024-01-27 09:20:31,1,78.2,78.2,0,cancelled,google_pay,0.0
T092548,C07717,P0688,2024-01-27 09:26:56,1,9.67,9.67,0,cancelled,debit_card,4.62
T048951,C09633,P0478,2024-01-27 09:41:00,1,34.51,34.51,30,completed,credit_card,8.09
T004496,C03447,P0833,2024-01-27 09:42:24,1,26.9,26.9,0,completed,debit_card,7.04
T035448,C02619,P0652,2024-01-27 09:51:48,1,29.46,29.46,0,refunded,paypal,4.72
T108199,C03051,P0812,2024-01-27 10:07:59,1,21.18,21.18,0,pending,debit_card,6.86
T113215,C09702,P0948,2024-01-27 10:20:15,1,31.44,31.44,0,refunded,credit_card,9.44
T003181,C08411,P0654,2024-01-27 10:21:23,1,24.07,24.07,0,refunded,credit_card,5.15
T079836,C07234,P0924,2024-01-27 11:08:45,1,16.51,16.51,0,pending,google_pay,4.57
T061449,C00703,P0741,2024-01-27 11:24:32,1,103.11,103.11,0,completed,credit_card,0.0
T022231,C04589,P0829,2024-01-27 11:27:08,1,33.25,33.25,0,pending,google_pay,8.02
T082682,C02856,P0473,2024-01-27 11:33:02,1,37.11,37.11,0,pending,apple_pay,5.99
T075251,C08879,P0827,2024-01-27 11:35:52,1,18.22,18.22,0,pending,bank_transfer,5.26
T115597,C02561,P0376,2024-01-27 11:43:56,2,66.42,132.85,5,completed,debit_card,0.0
T022512,C05351,P0523,2024-01-27 11:49:31,1,11.45,11.45,0,completed,debit_card,8.75
T031652,C02104,P0007,2024-01-27 12:11:47,1,57.53,57.53,0,cancelled,credit_card,0.0
T074480,C07816,P0075,2024-01-27 12:12:14,3,8.0,24.0,30,refunded,bank_transfer,4.55
T023513,C02689,P0773,2024-01-27 12:12:33,1,68.97,68.97,0,refunded,debit_card,0.0
T053646,C07858,P0883,2024-01-27 12:23:22,1,20.13,20.13,15,pending,credit_card,9.53
T052002,C07493,P0207,2024-01-27 12:28:50,1,12.71,12.71,15,completed,google_pay,8.26
T079838,C06405,P0306,2024-01-27 12:32:07,1,69.94,69.94,0,completed,credit_card,0.0
T107643,C05919,P0153,2024-01-27 12:48:02,1,13.73,13.73,0,completed,paypal,6.11
T100454,C00317,P0810,2024-01-27 13:06:15,1,8.87,8.87,25,refunded,paypal,7.78
T048369,C05404,P0879,2024-01-27 13:07:06,1,21.68,21.68,0,pending,debit_card,9.53
T079911,C06103,P0712,2024-01-27 13:22:15,1,8.74,8.74,0,completed,bank_transfer,7.73
T064521,C08816,P0578,2024-01-27 13:23:34,1,18.17,18.17,0,cancelled,credit_card,7.64
T065990,C09440,P0347,2024-01-27 13:25:18,1,121.39,121.39,0,cancelled,credit_card,0.0
T044461,C06442,P0096,2024-01-27 13:34:10,1,21.52,21.52,0,completed,credit_card,4.08
T028575,C01171,P0422,2024-01-27 13:34:13,1,27.14,27.14,40,refunded,debit_card,7.58
T045700,C06149,P0102,2024-01-27 13:47:15,1,51.38,51.38,30,completed,apple_pay,0.0
T110354,C02424,P0796,2024-01-27 13:49:12,1,81.28,81.28,0,completed,debit_card,0.0
T025291,C01061,P0936,2024-01-27 13:50:50,1,24.58,24.58,0,pending,apple_pay,7.53
T055716,C03127,P0102,2024-01-27 13:56:03,1,51.38,51.38,30,pending,paypal,0.0
T107322,C07246,P0920,2024-01-27 14:14:08,1,16.47,16.47,0,completed,credit_card,6.13
T081099,C07144,P0830,2024-01-27 14:14:38,1,18.05,18.05,40,completed,google_pay,6.16
T007623,C01480,P0802,2024-01-27 14:25:01,5,39.72,198.6,0,completed,bank_transfer,0.0
T077676,C04050,P0981,2024-01-27 15:00:35,1,45.13,45.13,20,pending,debit_card,8.73
T062193,C09306,P0145,2024-01-27 15:23:18,1,182.31,182.31,40,completed,paypal,0.0
T003432,C04249,P0659,2024-01-27 15:30:38,1,11.6,11.6,10,completed,credit_card,6.21
T071921,C08377,P0506,2024-01-27 15:32:17,1,117.38,117.38,50,refunded,paypal,0.0
T090215,C08464,P0111,2024-01-27 15:40:58,1,44.6,44.6,0,completed,debit_card,8.99
T043208,C06316,P0679,2024-01-27 15:46:31,1,48.08,48.08,10,completed,credit_card,9.43
T045468,C04684,P0903,2024-01-27 15:48:01,1,12.24,12.24,0,completed,credit_card,6.35
T082684,C05669,P0110,2024-01-27 15:48:37,1,17.85,17.85,0,pending,credit_card,8.74
T054691,C06519,P0441,2024-01-27 16:03:01,4,25.83,103.32,0,cancelled,credit_card,0.0
T090110,C09115,P0480,2024-01-27 16:05:58,1,12.26,12.26,0,refunded,credit_card,6.3
T063128,C05342,P0731,2024-01-27 16:12:37,1,7.46,7.46,0,cancelled,credit_card,7.48
T058483,C09811,P0838,2024-01-27 16:29:18,1,180.95,180.95,0,completed,debit_card,0.0
T031084,C09470,P0001,2024-01-27 16:32:22,1,48.02,48.02,10,completed,google_pay,8.76
T090175,C08627,P0806,2024-01-27 16:36:12,1,15.32,15.32,25,cancelled,debit_card,8.43
T059290,C04121,P0867,2024-01-27 16:36:41,1,35.36,35.36,0,completed,paypal,5.01
T053028,C03100,P0794,2024-01-27 16:38:45,1,49.32,49.32,10,completed,bank_transfer,4.15
T106994,C05810,P0359,2024-01-27 16:51:58,1,13.52,13.52,0,completed,credit_card,8.25
T088541,C01662,P0666,2024-01-27 17:14:43,3,28.24,84.72,0,refunded,paypal,0.0
T034881,C08238,P0951,2024-01-27 17:24:21,1,19.73,19.73,25,refunded,paypal,8.55
T051122,C01085,P0954,2024-01-27 17:52:04,1,38.0,38.0,40,completed,credit_card,5.17
T054389,C05274,P0918,2024-01-27 18:08:03,1,145.26,145.26,10,completed,google_pay,0.0
T029469,C00367,P0246,2024-01-27 18:52:51,2,17.63,35.26,0,completed,google_pay,9.97
T078397,C08815,P0994,2024-01-27 19:03:08,1,20.61,20.61,25,completed,apple_pay,5.8
T117593,C06483,P0454,2024-01-27 19:06:18,1,6.42,6.42,50,completed,credit_card,7.26
T008044,C08715,P0333,2024-01-27 19:30:56,3,43.44,130.32,0,completed,debit_card,0.0
T057859,C01808,P0191,2024-01-27 19:36:18,1,4.6,4.6,50,completed,credit_card,9.71
T009570,C01565,P0915,2024-01-27 19:40:19,1,77.27,77.27,0,completed,credit_card,0.0
T112008,C04869,P0370,2024-01-27 19:45:17,1,58.76,58.76,0,pending,apple_pay,0.0
T034146,C08347,P0411,2024-01-27 20:14:55,1,24.03,24.03,0,completed,apple_pay,7.87
T111237,C09692,P0065,2024-01-27 20:15:45,1,67.75,67.75,0,refunded,paypal,0.0
T099074,C05385,P0796,2024-01-27 20:18:46,1,81.28,81.28,0,completed,debit_card,0.0
T036084,C05259,P0582,2024-01-27 20:37:32,1,141.74,141.74,0,completed,credit_card,0.0
T063952,C03370,P0127,2024-01-27 20:41:30,3,7.7,23.11,10,refunded,credit_card,9.48
T062011,C02527,P0005,2024-01-27 20:51:42,4,26.06,104.24,0,completed,credit_card,0.0
T012935,C03823,P0842,2024-01-27 20:55:14,1,66.05,66.05,15,refunded,paypal,0.0
T040398,C02335,P0319,2024-01-27 21:04:38,1,230.34,230.34,0,pending,credit_card,0.0
T064502,C00468,P0397,2024-01-27 21:09:46,2,4.2,8.4,0,refunded,debit_card,7.5
T047951,C07303,P0805,2024-01-27 21:11:32,2,18.25,36.5,0,refunded,debit_card,4.68
T085490,C00128,P0295,2024-01-27 21:17:09,1,25.71,25.71,0,completed,debit_card,4.0
T019783,C04754,P0696,2024-01-27 21:31:06,1,28.96,28.96,0,pending,bank_transfer,8.65
T102475,C00541,P0035,2024-01-27 21:38:24,1,45.2,45.2,25,completed,credit_card,9.45
T057488,C00747,P0219,2024-01-27 21:38:53,1,55.53,55.53,0,completed,paypal,0.0
T103513,C03016,P0171,2024-01-27 21:47:04,1,129.62,129.62,0,completed,google_pay,0.0
T090006,C07074,P0875,2024-01-27 21:51:35,1,11.6,11.6,0,pending,debit_card,5.24
T022313,C07978,P0666,2024-01-27 21:55:27,3,28.24,84.72,0,pending,apple_pay,0.0
T040289,C00954,P0464,2024-01-27 22:03:59,1,17.94,17.94,20,completed,debit_card,6.48
T111547,C03090,P0296,2024-01-27 22:09:04,1,41.59,41.59,0,completed,debit_card,9.49
T063320,C08115,P0160,2024-01-27 22:10:48,1,107.91,107.91,0,completed,bank_transfer,0.0
T084870,C09286,P0309,2024-01-27 22:11:58,1,53.32,53.32,0,completed,debit_card,0.0
T070882,C04114,P0803,2024-01-27 22:17:52,4,14.49,57.96,0,cancelled,credit_card,0.0
T117177,C01438,P0857,2024-01-27 22:25:11,1,13.24,13.24,0,completed,credit_card,9.9
T111322,C05548,P0777,2024-01-27 22:28:32,1,18.65,18.65,0,pending,credit_card,7.04
T088737,C05859,P0558,2024-01-27 22:32:20,1,26.88,26.88,50,completed,paypal,7.39
T014434,C02596,P0493,2024-01-27 22:32:42,1,60.63,60.63,0,pending,debit_card,0.0
T083531,C02850,P0122,2024-01-27 22:35:15,4,10.65,42.59,30,pending,credit_card,8.57
T039706,C03574,P0411,2024-01-27 22:38:08,1,24.03,24.03,0,refunded,debit_card,6.4
T104392,C02360,P0081,2024-01-27 22:41:59,1,107.45,107.45,0,completed,credit_card,0.0
T041153,C09724,P0392,2024-01-27 22:44:19,1,22.62,22.62,0,completed,paypal,4.72
T053874,C00605,P0350,2024-01-27 22:49:40,1,32.57,32.57,0,completed,google_pay,8.13
T080733,C08557,P0719,2024-01-27 22:55:21,1,38.26,38.26,0,completed,google_pay,7.69
T048841,C00003,P0400,2024-01-27 22:58:08,1,10.57,10.57,0,cancelled,google_pay,6.63
T105518,C00720,P0514,2024-01-27 23:02:19,1,38.85,38.85,5,completed,paypal,5.03
T010010,C01249,P0320,2024-01-27 23:10:21,1,12.89,12.89,10,completed,credit_card,8.0
T063224,C07672,P0476,2024-01-27 23:12:40,1,22.22,22.22,0,completed,apple_pay,6.57
T090198,C01093,P0144,2024-01-27 23:16:18,1,35.09,35.09,0,pending,credit_card,7.99
T063210,C07828,P0798,2024-01-27 23:19:57,1,21.5,21.5,0,cancelled,credit_card,4.0
T047674,C05894,P0968,2024-01-27 23:27:24,2,26.8,53.61,30,completed,credit_card,0.0
T111779,C00278,P0375,2024-01-27 23:30:52,1,38.24,38.24,5,completed,apple_pay,5.04
T060835,C03537,P0324,2024-01-27 23:41:51,1,51.1,51.1,30,completed,bank_transfer,0.0
T044515,C06407,P0903,2024-01-27 23:44:15,1,12.24,12.24,0,refunded,debit_card,4.68
T073013,C04193,P0413,2024-01-27 23:50:23,1,27.69,27.69,0,refunded,google_pay,5.0
T016984,C09242,P0110,2024-01-27 23:52:55,1,17.85,17.85,0,completed,paypal,6.25
T048016,C09708,P0450,2024-01-28 00:05:26,1,166.55,166.55,0,cancelled,google_pay,0.0
T032097,C08523,P0334,2024-01-28 00:12:31,1,48.91,48.91,5,completed,google_pay,4.55
T047892,C00941,P0185,2024-01-28 00:15:08,1,290.35,290.35,0,completed,credit_card,0.0
T012419,C02666,P0769,2024-01-28 00:32:53,1,118.74,118.74,0,pending,debit_card,0.0
T116100,C05289,P0353,2024-01-28 00:33:21,1,24.38,24.38,0,completed,credit_card,8.47
T085745,C05630,P0795,2024-01-28 00:33:50,1,32.14,32.14,0,completed,credit_card,8.62
T046178,C05040,P0359,2024-01-28 00:38:22,1,13.52,13.52,0,completed,debit_card,8.72
T022442,C00806,P0662,2024-01-28 00:56:02,1,45.16,45.16,0,completed,credit_card,5.1
T044389,C01724,P0846,2024-01-28 01:02:48,2,80.52,161.04,15,cancelled,apple_pay,0.0
T119402,C07144,P0523,2024-01-28 01:45:01,1,11.45,11.45,0,completed,credit_card,5.36
T109079,C03658,P0387,2024-01-28 01:58:36,1,111.57,111.57,0,completed,debit_card,0.0
T119082,C09067,P0634,2024-01-28 01:58:51,1,32.63,32.63,0,refunded,paypal,6.54
T113826,C04569,P0478,2024-01-28 02:07:52,1,34.51,34.51,30,completed,debit_card,9.24
T003410,C02510,P0704,2024-01-28 02:19:31,1,16.97,16.97,0,completed,debit_card,7.05
T014478,C07471,P0071,2024-01-28 02:29:35,1,17.05,17.05,30,completed,paypal,5.84
T119206,C00251,P0994,2024-01-28 02:31:40,1,20.61,20.61,25,cancelled,google_pay,5.48
T068871,C08919,P0259,2024-01-28 02:36:24,1,88.17,88.17,0,completed,bank_transfer,0.0
T068512,C02690,P0720,2024-01-28 02:43:43,1,20.86,20.86,40,cancelled,apple_pay,7.42
T096236,C04170,P0869,2024-01-28 02:48:59,4,42.86,171.44,0,pending,credit_card,0.0
T063064,C02853,P0881,2024-01-28 02:57:10,1,11.97,11.97,50,refunded,google_pay,7.52
T046139,C04450,P0601,2024-01-28 03:10:45,1,33.55,33.55,50,completed,bank_transfer,7.39
T061889,C01907,P0330,2024-01-28 03:18:40,5,49.73,248.65,0,refunded,google_pay,0.0
T013575,C00228,P0166,2024-01-28 03:20:04,1,14.44,14.44,0,refunded,debit_card,7.0
T070433,C04809,P0674,2024-01-28 03:27:04,1,13.81,13.81,15,completed,debit_card,4.85
T111075,C00847,P0873,2024-01-28 03:28:29,1,32.59,32.59,0,completed,credit_card,4.39
T087415,C06103,P0861,2024-01-28 03:31:23,1,62.41,62.41,10,pending,apple_pay,0.0
T044419,C00393,P0063,2024-01-28 03:39:05,1,22.74,22.74,0,completed,debit_card,4.79
T048857,C01275,P0378,2024-01-28 03:41:52,1,173.18,173.18,0,completed,credit_card,0.0
T104062,C01291,P0954,2024-01-28 03:44:37,1,38.0,38.0,40,completed,apple_pay,9.81
T113900,C00383,P0039,2024-01-28 03:45:14,1,38.89,38.89,0,pending,credit_card,4.78
T023898,C00658,P0721,2024-01-28 04:04:21,1,21.46,21.46,50,completed,debit_card,8.13
T021688,C02193,P0812,2024-01-28 04:05:25,3,21.18,63.54,0,pending,paypal,0.0
T072680,C02007,P0238,2024-01-28 04:21:43,1,42.95,42.95,0,cancelled,paypal,4.48
T105896,C08326,P0797,2024-01-28 04:32:27,2,33.13,66.26,0,completed,debit_card,0.0
T113669,C09392,P0997,2024-01-28 04:32:29,1,37.78,37.78,15,completed,google_pay,5.44
T041458,C03597,P0672,2024-01-28 04:36:44,1,9.26,9.26,30,completed,credit_card,9.37
T028170,C04662,P0928,2024-01-28 04:37:43,1,15.24,15.24,0,refunded,google_pay,6.82
T059037,C09192,P0324,2024-01-28 04:50:29,1,51.1,51.1,30,completed,credit_card,0.0
T053380,C08662,P0073,2024-01-28 04:58:13,1,24.46,24.46,10,completed,credit_card,9.88
T118201,C04530,P0565,2024-01-28 05:23:04,1,143.41,143.41,0,cancelled,paypal,0.0
T008967,C04906,P0744,2024-01-28 05:44:15,1,16.7,16.7,10,cancelled,paypal,9.16
T086293,C04347,P0216,2024-01-28 05:44:20,1,29.32,29.32,0,refunded,debit_card,5.69
T096644,C07948,P0051,2024-01-28 06:01:43,1,20.98,20.98,0,completed,paypal,5.0
T000346,C07090,P0703,2024-01-28 06:27:34,1,6.15,6.15,0,cancelled,credit_card,6.94
T103738,C05268,P0360,2024-01-28 06:33:54,2,33.98,67.96,5,completed,credit_card,0.0
T041581,C08889,P0431,2024-01-28 06:34:20,1,17.54,17.54,0,completed,paypal,6.07
T001508,C03792,P0969,2024-01-28 06:36:56,4,43.57,174.28,0,completed,bank_transfer,0.0
T024340,C08797,P0363,2024-01-28 06:40:21,1,43.06,43.06,0,completed,bank_transfer,5.28
T114502,C00272,P0678,2024-01-28 06:40:47,1,96.75,96.75,0,completed,google_pay,0.0
T030656,C01612,P0546,2024-01-28 06:43:23,1,41.75,41.75,0,refunded,credit_card,9.06
T059230,C01127,P0596,2024-01-28 06:44:31,1,19.12,19.12,30,refunded,debit_card,8.96
T105664,C06535,P0969,2024-01-28 06:51:12,1,43.57,43.57,0,completed,bank_transfer,8.87
T061395,C04277,P0803,2024-01-28 06:53:05,1,14.49,14.49,0,refunded,debit_card,8.76
T079637,C01600,P0941,2024-01-28 06:59:07,1,68.83,68.83,5,cancelled,credit_card,0.0
T112481,C09577,P0260,2024-01-28 07:01:30,1,9.75,9.75,50,pending,credit_card,7.53
T053636,C07947,P0204,2024-01-28 07:03:46,1,22.48,22.48,0,completed,paypal,4.21
T097049,C09678,P0293,2024-01-28 07:18:07,1,14.24,14.24,0,cancelled,paypal,9.68
T114595,C03535,P0465,2024-01-28 07:32:13,1,359.8,359.8,0,completed,google_pay,0.0
T115169,C06542,P0303,2024-01-28 07:38:27,1,74.69,74.69,5,completed,credit_card,0.0
T080596,C05691,P0388,2024-01-28 07:47:13,1,34.25,34.25,0,pending,credit_card,6.17
T091564,C09159,P0267,2024-01-28 07:53:14,1,117.13,117.13,0,cancelled,paypal,0.0
T105921,C04915,P0317,2024-01-28 07:58:41,3,84.74,254.22,0,completed,credit_card,0.0
T084336,C04661,P0606,2024-01-28 08:17:01,1,95.64,95.64,50,cancelled,credit_card,0.0
T040771,C00360,P0278,2024-01-28 08:23:56,1,76.87,76.87,0,refunded,google_pay,0.0
T043730,C07313,P0655,2024-01-28 08:41:33,1,31.87,31.87,0,completed,credit_card,9.15
T085232,C09833,P0464,2024-01-28 08:45:42,1,17.94,17.94,20,completed,apple_pay,8.84
T000412,C03878,P0110,2024-01-28 09:11:15,1,17.85,17.85,0,cancelled,credit_card,6.79
T114931,C00560,P0213,2024-01-28 09:23:28,1,76.22,76.22,0,completed,debit_card,0.0
T068460,C02683,P0599,2024-01-28 09:33:44,1,23.06,23.06,0,cancelled,apple_pay,7.81
T080469,C01189,P0291,2024-01-28 09:36:10,1,48.72,48.72,0,completed,apple_pay,6.57
T003725,C03891,P0898,2024-01-28 09:48:46,1,48.01,48.01,0,completed,bank_transfer,5.0
T043958,C01856,P0118,2024-01-28 09:59:38,1,13.86,13.86,0,pending,apple_pay,7.02
T100693,C02450,P0153,2024-01-28 10:01:39,4,13.73,54.92,0,completed,apple_pay,0.0
T109258,C09119,P0847,2024-01-28 10:02:59,1,58.45,58.45,40,cancelled,google_pay,0.0
T101968,C03667,P0969,2024-01-28 10:13:35,2,43.57,87.14,0,completed,bank_transfer,0.0
T042153,C07114,P0837,2024-01-28 10:16:39,1,7.34,7.34,0,completed,credit_card,4.35
T043512,C08469,P0667,2024-01-28 10:17:20,1,27.73,27.73,25,pending,google_pay,9.88
T093630,C01386,P0696,2024-01-28 10:29:23,1,28.96,28.96,0,cancelled,paypal,7.26
T095921,C01305,P0945,2024-01-28 10:33:02,1,45.62,45.62,40,completed,credit_card,8.42
T055213,C08790,P0141,2024-01-28 10:39:14,1,27.14,27.14,0,cancelled,debit_card,8.75
T076314,C05790,P0159,2024-01-28 10:45:30,1,6.24,6.24,50,refunded,apple_pay,9.01
T042389,C04835,P0425,2024-01-28 10:52:15,1,70.45,70.45,0,cancelled,apple_pay,0.0
T036603,C02945,P0272,2024-01-28 10:52:38,1,27.83,27.83,0,pending,credit_card,6.55
T031635,C06358,P0774,2024-01-28 11:05:09,1,35.47,35.47,0,completed,credit_card,5.78
T083831,C02169,P0650,2024-01-28 11:26:37,1,27.72,27.72,0,refunded,credit_card,7.69
T060147,C01663,P0344,2024-01-28 11:36:25,1,59.45,59.45,25,refunded,debit_card,0.0
T079174,C01945,P0878,2024-01-28 11:38:43,3,37.69,113.06,20,completed,debit_card,0.0
T080814,C08968,P0164,2024-01-28 11:41:58,1,25.76,25.76,0,completed,credit_card,8.96
T093936,C05530,P0191,2024-01-28 11:45:00,1,4.6,4.6,50,cancelled,paypal,4.49
T034995,C08006,P0303,2024-01-28 11:48:07,1,74.69,74.69,5,completed,paypal,0.0
T061393,C01086,P0992,2024-01-28 11:52:31,1,5.47,5.47,40,completed,credit_card,9.13
T068595,C04931,P0113,2024-01-28 12:18:10,1,17.76,17.76,0,completed,google_pay,8.07
T005344,C09648,P0546,2024-01-28 12:22:02,1,41.75,41.75,0,completed,credit_card,4.46
T094424,C09113,P0331,2024-01-28 12:23:56,1,16.95,16.95,0,completed,credit_card,9.65
T064027,C03952,P0656,2024-01-28 12:29:37,1,27.36,27.36,0,completed,google_pay,6.68
T088157,C07480,P0513,2024-01-28 12:40:59,1,14.73,14.73,0,pending,apple_pay,5.84
T071748,C02219,P0364,2024-01-28 12:55:07,1,4.78,4.78,40,completed,apple_pay,8.32
T003529,C01760,P0302,2024-01-28 13:03:36,2,34.82,69.64,0,completed,credit_card,0.0
T084659,C08330,P0541,2024-01-28 13:07:41,1,11.1,11.1,30,completed,paypal,9.15
T030261,C05671,P0937,2024-01-28 13:07:56,2,8.58,17.16,0,pending,apple_pay,8.71
T010916,C02990,P0635,2024-01-28 13:11:42,1,38.48,38.48,0,cancelled,bank_transfer,7.93
T019298,C03745,P0989,2024-01-28 13:45:39,1,79.91,79.91,0,completed,google_pay,0.0
T057413,C08521,P0337,2024-01-28 13:55:51,1,8.7,8.7,0,completed,debit_card,4.71
T001581,C00779,P0692,2024-01-28 13:59:22,2,38.15,76.3,0,completed,credit_card,0.0
T038847,C02925,P0225,2024-01-28 14:04:08,1,15.79,15.79,25,pending,bank_transfer,5.51
T112679,C01465,P0499,2024-01-28 14:13:32,1,15.36,15.36,0,completed,paypal,8.06
T026952,C00606,P0390,2024-01-28 14:23:33,1,9.37,9.37,0,completed,credit_card,8.8
T095079,C08728,P0146,2024-01-28 14:27:52,1,20.43,20.43,0,completed,credit_card,9.4
T063781,C09605,P0539,2024-01-28 14:50:34,1,64.98,64.98,0,refunded,bank_transfer,0.0
T049471,C03772,P0574,2024-01-28 15:02:29,1,19.59,19.59,0,completed,credit_card,7.39
T087420,C00957,P0268,2024-01-28 15:02:29,1,85.43,85.43,0,pending,credit_card,0.0
T000573,C05698,P0267,2024-01-28 15:06:36,1,117.13,117.13,0,completed,credit_card,0.0
T078784,C03357,P0624,2024-01-28 15:07:31,1,13.76,13.76,0,completed,credit_card,7.63
T012952,C02027,P0542,2024-01-28 15:43:08,1,16.89,16.89,0,completed,paypal,9.85
T065516,C00870,P0687,2024-01-28 15:54:50,1,33.56,33.56,10,refunded,paypal,9.5
T011500,C01730,P0883,2024-01-28 16:09:37,1,20.13,20.13,15,completed,paypal,5.04
T040977,C03540,P0219,2024-01-28 16:15:40,1,55.53,55.53,0,pending,paypal,0.0
T097103,C01566,P0232,2024-01-28 16:19:18,1,255.2,255.2,15,completed,credit_card,0.0
T016016,C09312,P0158,2024-01-28 16:25:30,1,192.56,192.56,0,cancelled,paypal,0.0
T029269,C00847,P0532,2024-01-28 16:32:11,1,86.36,86.36,0,completed,credit_card,0.0
T037284,C04517,P0630,2024-01-28 17:01:53,1,6.85,6.85,0,completed,apple_pay,4.99
T026367,C05092,P0358,2024-01-28 17:10:52,4,14.96,59.84,0,completed,credit_card,0.0
T004950,C09636,P0088,2024-01-28 17:11:13,1,8.28,8.28,20,refunded,debit_card,7.21
T043782,C01258,P0161,2024-01-28 17:13:02,1,31.46,31.46,20,completed,credit_card,8.19
T019332,C08009,P0316,2024-01-28 17:13:08,1,129.3,129.3,0,cancelled,paypal,0.0
T005827,C08222,P0976,2024-01-28 17:17:40,2,38.14,76.28,0,completed,credit_card,0.0
T024862,C07676,P0145,2024-01-28 17:24:27,1,182.31,182.31,40,cancelled,credit_card,0.0
T006356,C01475,P0591,2024-01-28 17:29:41,1,93.29,93.29,0,completed,credit_card,0.0
T052790,C02780,P0156,2024-01-28 17:29:50,1,193.36,193.36,0,completed,google_pay,0.0
T115405,C06108,P0689,2024-01-28 17:35:50,1,34.07,34.07,0,completed,apple_pay,4.41
T078767,C03478,P0814,2024-01-28 17:42:15,2,20.79,41.58,0,completed,debit_card,9.92
T096051,C07166,P0570,2024-01-28 17:45:04,1,75.19,75.19,0,completed,credit_card,0.0
T080498,C00304,P0670,2024-01-28 17:48:48,3,3.21,9.64,30,completed,apple_pay,7.61
T117152,C09091,P0140,2024-01-28 18:00:29,1,15.96,15.96,0,cancelled,paypal,8.44
T101022,C03349,P0026,2024-01-28 18:12:53,1,17.85,17.85,25,completed,debit_card,4.63
T112277,C05402,P0961,2024-01-28 18:13:44,1,14.01,14.01,0,refunded,paypal,6.29
T093757,C07592,P0292,2024-01-28 18:18:07,1,53.91,53.91,15,pending,debit_card,0.0
T081739,C01949,P0999,2024-01-28 18:27:00,1,26.26,26.26,0,completed,apple_pay,6.25
T075030,C06629,P0339,2024-01-28 18:27:54,1,17.78,17.78,0,pending,credit_card,7.93
T099773,C04603,P0041,2024-01-28 18:28:32,1,36.32,36.32,0,completed,google_pay,4.13
T016109,C01533,P0823,2024-01-28 18:29:36,1,180.65,180.65,0,completed,credit_card,0.0
T043105,C01119,P0590,2024-01-28 19:08:18,1,21.55,21.55,0,refunded,google_pay,5.48
T040706,C06946,P0747,2024-01-28 19:15:22,1,10.47,10.47,0,completed,bank_transfer,6.53
T117993,C05058,P0957,2024-01-28 19:20:49,1,218.44,218.44,0,pending,credit_card,0.0
T049959,C06007,P0822,2024-01-28 19:26:26,1,117.45,117.45,0,cancelled,debit_card,0.0
