session_id,customer_id,session_date,device,channel,duration_seconds,pages_viewed,converted,bounced,cart_additions
S003112,C03952,2024-03-30 09:48:46,mobile,email,2031,24,0,0,0
S074369,C04176,2024-03-30 10:03:23,mobile,organic,693,8,0,0,2
S012438,C05268,2024-03-30 10:48:33,mobile,organic,2328,65,0,0,1
S058387,C01655,2024-03-30 11:02:59,tablet,organic,188,3,1,0,3
S078845,C08627,2024-03-30 11:07:43,mobile,organic,27,1,0,1,0
S019568,C08408,2024-03-30 11:11:54,desktop,email,751,11,0,0,0
S060615,C04698,2024-03-30 11:21:53,mobile,direct,17,1,0,1,0
S040068,C07475,2024-03-30 11:58:49,desktop,organic,182,2,0,0,0
S014214,C08683,2024-03-30 12:34:19,desktop,paid_search,2734,62,0,0,1
S022177,C05454,2024-03-30 12:53:02,desktop,paid_search,748,21,1,0,2
S016491,C04806,2024-03-30 13:16:19,mobile,email,105,3,0,0,0
S001081,C04973,2024-03-30 13:29:19,desktop,social,559,12,0,0,2
S043689,C07290,2024-03-30 13:34:57,mobile,direct,15,1,0,1,1
S046599,C04573,2024-03-30 13:46:55,tablet,paid_search,34,1,0,0,0
S028292,C08675,2024-03-30 13:53:52,desktop,organic,86,1,0,0,1
S001185,C06416,2024-03-30 13:57:28,mobile,organic,10,1,0,1,0
S066110,C03796,2024-03-30 14:24:11,mobile,paid_search,289,3,0,0,0
S011453,C08804,2024-03-30 14:39:12,mobile,paid_search,1810,42,0,0,0
S024655,C08491,2024-03-30 14:41:12,desktop,referral,437,4,0,0,1
S055178,C04129,2024-03-30 14:48:55,mobile,email,605,7,0,0,0
S071517,C06191,2024-03-30 14:52:43,mobile,direct,90,1,0,0,0
S032881,C05363,2024-03-30 15:06:56,mobile,social,340,5,0,0,0
S064828,C01573,2024-03-30 15:56:44,mobile,paid_search,452,14,0,0,0
S040281,C09675,2024-03-30 16:40:16,mobile,paid_search,65,1,0,0,2
S014516,C09943,2024-03-30 16:44:24,mobile,paid_search,222,2,0,0,0
S017401,C04418,2024-03-30 16:54:07,desktop,paid_search,70,1,0,0,2
S059333,C01585,2024-03-30 17:01:02,tablet,paid_search,38,1,0,0,1
S068717,C03224,2024-03-30 17:01:23,tablet,organic,222,7,0,0,2
S006995,C06458,2024-03-30 17:07:51,mobile,paid_search,335,4,0,0,0
S052523,C03390,2024-03-30 17:26:43,desktop,paid_search,90,1,0,0,0
S064415,C04347,2024-03-30 18:50:37,desktop,email,719,16,0,0,0
S053506,C07776,2024-03-30 19:05:02,mobile,direct,144,3,0,0,0
S037456,C04913,2024-03-30 19:06:09,mobile,social,143,1,0,0,2
S066537,C09315,2024-03-30 19:12:12,desktop,paid_search,501,7,0,0,0
S014547,C04523,2024-03-30 19:12:40,desktop,social,823,15,0,0,2
S017887,C07471,2024-03-30 19:42:56,desktop,social,21,1,1,1,4
S031369,C05700,2024-03-30 20:03:28,tablet,organic,913,10,0,0,1
S039852,C08058,2024-03-30 20:09:35,mobile,paid_search,10,1,0,1,2
S050482,C09887,2024-03-30 20:24:19,mobile,email,261,4,0,0,0
S065885,C08472,2024-03-30 20:41:39,desktop,organic,1465,16,0,0,1
S000203,C03951,2024-03-30 20:43:26,desktop,email,346,7,0,0,0
S043164,C06648,2024-03-30 20:53:18,desktop,paid_search,3122,57,1,0,3
S053982,C02189,2024-03-30 21:16:13,mobile,social,593,8,0,0,2
S027948,C03136,2024-03-30 21:19:43,mobile,email,87,1,1,0,3
S002745,C05769,2024-03-30 21:22:30,desktop,social,311,4,0,0,2
S033359,C08656,2024-03-30 21:26:52,mobile,paid_search,75,1,0,0,0
S007711,C05738,2024-03-30 21:57:01,mobile,email,543,14,0,0,0
S024895,C09779,2024-03-30 21:58:07,mobile,paid_search,413,7,0,0,1
S024733,C05071,2024-03-30 22:00:27,mobile,email,74,1,0,0,0
S023453,C03785,2024-03-30 22:11:56,mobile,paid_search,235,4,0,0,0
S002077,C02648,2024-03-30 22:30:31,desktop,direct,75,1,0,0,2
S007398,C06582,2024-03-30 22:39:36,mobile,organic,876,11,1,0,3
S025924,C00943,2024-03-30 22:55:02,mobile,paid_search,582,12,0,0,2
S059687,C04579,2024-03-30 22:56:44,mobile,organic,27,1,0,1,0
S009595,C07285,2024-03-30 23:09:29,mobile,organic,324,9,0,0,1
S068376,C04346,2024-03-30 23:14:16,tablet,organic,523,12,0,0,2
S024134,C02034,2024-03-30 23:36:05,mobile,paid_search,259,3,0,0,1
S050074,C01636,2024-03-30 23:50:59,desktop,email,57,1,0,0,1
S009928,C01614,2024-03-30 23:59:13,tablet,paid_search,439,11,0,0,0
S066078,C06763,2024-03-31 00:13:29,mobile,social,331,8,0,0,0
S075717,C09011,2024-03-31 00:33:07,mobile,email,119,1,0,0,1
S061209,C08088,2024-03-31 01:07:06,mobile,organic,89,1,0,0,1
S066083,C00088,2024-03-31 01:12:31,desktop,referral,1772,31,0,0,0
S012798,C02846,2024-03-31 01:14:35,desktop,email,191,3,0,0,0
S001624,C01156,2024-03-31 01:17:03,mobile,email,165,4,0,0,0
S000577,C02111,2024-03-31 01:19:44,desktop,social,503,6,0,0,2
S059817,C06995,2024-03-31 01:23:49,mobile,referral,653,17,0,0,0
S003714,C03246,2024-03-31 01:25:30,mobile,referral,97,2,0,0,1
S034477,C09857,2024-03-31 01:30:13,tablet,organic,246,6,0,0,2
S017173,C02893,2024-03-31 01:31:19,mobile,referral,570,18,0,0,0
S043721,C06277,2024-03-31 01:34:05,mobile,organic,268,6,0,0,0
S079997,C06522,2024-03-31 01:35:16,mobile,referral,312,6,0,0,0
S049970,C03866,2024-03-31 01:37:34,desktop,organic,593,8,0,0,1
S001956,C07790,2024-03-31 02:04:39,mobile,direct,536,6,0,0,0
S000354,C00911,2024-03-31 02:22:04,mobile,paid_search,1033,11,0,0,1
S053054,C08278,2024-03-31 02:59:55,mobile,paid_search,619,8,0,0,0
S042822,C08980,2024-03-31 03:18:32,tablet,paid_search,91,1,0,0,2
S052164,C03580,2024-03-31 03:37:36,desktop,paid_search,230,5,0,0,0
S034797,C09847,2024-03-31 03:49:19,mobile,referral,646,15,0,0,0
S001585,C03117,2024-03-31 04:29:07,mobile,email,965,15,0,0,2
S016888,C00262,2024-03-31 04:47:57,mobile,organic,1173,13,0,0,1
S022850,C04029,2024-03-31 04:56:36,mobile,organic,136,2,0,0,0
S035477,C00003,2024-03-31 04:59:27,mobile,paid_search,22,1,0,1,0
S049557,C05578,2024-03-31 04:59:30,desktop,organic,400,6,0,0,0
S039764,C00306,2024-03-31 05:18:08,desktop,social,111,3,0,0,0
S028725,C04777,2024-03-31 05:29:44,desktop,direct,150,2,0,0,0
S035519,C04529,2024-03-31 06:01:50,mobile,direct,498,7,0,0,0
S045286,C06477,2024-03-31 06:25:19,mobile,social,24,1,0,1,0
S013355,C03366,2024-03-31 06:29:48,mobile,referral,179,5,0,0,1
S016973,C08348,2024-03-31 06:34:13,desktop,paid_search,10,1,0,1,0
S004832,C09686,2024-03-31 06:41:09,mobile,referral,641,13,0,0,2
S052092,C02604,2024-03-31 06:45:23,desktop,referral,613,8,0,0,2
S070579,C02450,2024-03-31 06:48:07,desktop,email,586,9,1,0,3
S061022,C09560,2024-03-31 06:53:27,mobile,social,556,6,0,0,0
S015853,C04055,2024-03-31 06:57:34,desktop,email,118,2,0,0,2
S074459,C06105,2024-03-31 06:59:37,mobile,paid_search,142,1,0,0,2
S068259,C00865,2024-03-31 07:01:33,mobile,email,687,11,0,0,0
S063788,C00730,2024-03-31 07:19:50,desktop,paid_search,359,10,0,0,0
S015729,C01759,2024-03-31 07:32:54,tablet,organic,167,4,0,0,0
S060239,C02035,2024-03-31 07:41:54,tablet,social,28,1,0,1,1
S043007,C00168,2024-03-31 08:01:22,desktop,direct,21,1,0,1,0
S045761,C01980,2024-03-31 08:35:07,mobile,social,250,4,1,0,1
S047133,C03225,2024-03-31 08:56:36,mobile,paid_search,177,5,0,0,0
S061172,C04835,2024-03-31 09:51:02,desktop,referral,100,2,0,0,0
S072033,C08099,2024-03-31 10:10:46,mobile,organic,303,6,0,0,0
S023612,C03184,2024-03-31 10:23:38,desktop,referral,122,3,0,0,0
S040929,C05688,2024-03-31 10:30:09,desktop,direct,609,16,0,0,2
S040486,C03083,2024-03-31 10:32:24,mobile,direct,10,1,0,1,2
S043108,C07987,2024-03-31 11:07:29,mobile,email,148,4,0,0,2
S018452,C04143,2024-03-31 11:20:12,mobile,email,88,1,1,0,3
S004199,C00694,2024-03-31 11:23:44,mobile,email,221,2,0,0,0
S066750,C02137,2024-03-31 11:44:12,tablet,email,35,1,1,0,2
S013941,C06325,2024-03-31 11:57:10,mobile,referral,192,2,0,0,1
S037582,C05239,2024-03-31 12:01:54,desktop,organic,710,7,0,0,1
S002540,C03117,2024-03-31 12:14:59,mobile,referral,1525,31,0,0,0
S074027,C02472,2024-03-31 12:20:43,mobile,organic,372,11,0,0,0
S070408,C09136,2024-03-31 12:43:46,desktop,paid_search,41,1,0,0,0
S014411,C07256,2024-03-31 12:53:34,desktop,direct,33,1,0,0,0
S042495,C07526,2024-03-31 13:38:47,desktop,referral,2978,41,1,0,2
S076682,C03957,2024-03-31 13:44:22,mobile,direct,352,4,0,0,1
S046604,C00879,2024-03-31 14:10:46,tablet,direct,66,1,0,0,0
S055592,C08000,2024-03-31 14:15:56,mobile,organic,509,10,0,0,1
S044466,C03686,2024-03-31 14:24:21,mobile,paid_search,10,1,0,1,0
S032640,C07211,2024-03-31 14:37:08,tablet,referral,152,2,0,0,0
S019420,C02234,2024-03-31 15:03:26,tablet,social,194,3,1,0,3
S031522,C03741,2024-03-31 15:08:49,desktop,organic,21,1,0,1,2
S034095,C02919,2024-03-31 15:10:26,desktop,email,1166,21,0,0,0
S065989,C09514,2024-03-31 15:13:57,desktop,social,406,7,0,0,0
S041841,C02591,2024-03-31 15:42:03,mobile,referral,239,4,1,0,5
S070113,C05427,2024-03-31 16:38:52,mobile,social,174,2,0,0,2
S019103,C06345,2024-03-31 16:42:23,mobile,organic,223,4,0,0,0
S049051,C04666,2024-03-31 16:57:31,mobile,organic,2177,28,0,0,2
S055509,C03591,2024-03-31 16:59:07,desktop,referral,1569,18,0,0,0
S045584,C05662,2024-03-31 17:13:24,tablet,social,10,1,0,1,1
S048513,C01846,2024-03-31 17:16:52,mobile,email,253,6,0,0,0
S073539,C06458,2024-03-31 17:17:43,tablet,referral,96,2,0,0,0
S046917,C07444,2024-03-31 17:29:12,tablet,email,58,1,0,0,2
S016413,C05315,2024-03-31 18:06:27,mobile,organic,40,1,0,0,0
S035094,C06842,2024-03-31 18:11:46,desktop,referral,1425,19,0,0,0
S047682,C02524,2024-03-31 18:32:00,mobile,organic,164,2,0,0,0
S005533,C03485,2024-03-31 18:39:27,mobile,organic,718,9,0,0,2
S024957,C00365,2024-03-31 18:43:23,mobile,organic,124,3,0,0,0
S073835,C00787,2024-03-31 18:52:31,mobile,referral,63,1,0,0,2
S000863,C00116,2024-03-31 18:59:08,tablet,organic,981,16,0,0,0
S054871,C02088,2024-03-31 19:07:00,mobile,organic,1832,30,0,0,2
S074072,C05954,2024-03-31 19:29:10,tablet,organic,87,1,0,0,1
S031807,C06933,2024-03-31 19:51:00,desktop,paid_search,108,2,0,0,1
S075593,C01069,2024-03-31 19:59:01,mobile,email,389,5,0,0,2
S051500,C09883,2024-03-31 20:27:48,tablet,organic,191,2,0,0,0
S043980,C04978,2024-03-31 20:50:42,mobile,paid_search,233,2,0,0,1
S013187,C06134,2024-03-31 20:57:23,desktop,organic,61,1,0,0,0
S026628,C02453,2024-03-31 21:00:53,tablet,referral,581,11,0,0,1
S050914,C08470,2024-03-31 21:10:18,mobile,direct,10,1,0,1,0
S039521,C04201,2024-03-31 21:22:27,desktop,direct,116,1,0,0,2
S014383,C02679,2024-03-31 21:51:59,mobile,direct,166,1,0,0,2
S050434,C07803,2024-03-31 21:52:07,mobile,organic,492,7,0,0,0
S020460,C01177,2024-03-31 21:52:29,desktop,email,342,7,0,0,0
S014540,C06076,2024-03-31 21:58:46,mobile,direct,836,9,0,0,0
S060180,C03468,2024-03-31 22:30:09,mobile,email,67,1,0,0,0
S064322,C04393,2024-03-31 22:44:15,tablet,organic,494,13,1,0,2
S013258,C04736,2024-03-31 23:00:56,desktop,organic,291,4,0,0,0
S043640,C07774,2024-03-31 23:08:39,mobile,social,163,2,0,0,0
S033329,C04699,2024-03-31 23:42:57,desktop,direct,49,1,0,0,1
S077288,C09757,2024-04-01 00:08:46,mobile,organic,21,1,0,1,0
S063974,C08625,2024-04-01 00:20:40,mobile,organic,112,1,0,0,0
S073902,C08865,2024-04-01 00:30:38,mobile,paid_search,978,15,0,0,0
S076122,C07396,2024-04-01 00:46:52,desktop,organic,407,6,0,0,2
S070706,C08310,2024-04-01 00:47:53,mobile,organic,1191,13,1,0,1
S039265,C09444,2024-04-01 01:23:03,mobile,social,166,2,0,0,0
S073710,C07278,2024-04-01 01:39:39,desktop,direct,188,6,0,0,0
S052378,C02235,2024-04-01 01:51:00,mobile,social,952,26,0,0,0
S071513,C05603,2024-04-01 02:01:53,desktop,referral,378,5,0,0,1
S052185,C01691,2024-04-01 02:09:36,desktop,organic,898,29,0,0,2
S000768,C06861,2024-04-01 02:15:21,mobile,direct,173,2,1,0,4
S057329,C00440,2024-04-01 02:17:28,tablet,organic,167,3,0,0,1
S013364,C00396,2024-04-01 02:18:55,desktop,social,17,1,1,1,1
S043172,C07728,2024-04-01 03:13:17,mobile,paid_search,269,5,0,0,2
S021661,C09675,2024-04-01 03:18:51,mobile,social,39,1,0,0,0
S025123,C08296,2024-04-01 03:47:56,desktop,referral,435,6,0,0,0
S052226,C09279,2024-04-01 04:03:14,tablet,email,61,1,0,0,1
S001792,C07647,2024-04-01 04:33:32,mobile,email,16,1,0,1,0
S037061,C08907,2024-04-01 05:25:41,desktop,social,504,9,0,0,0
S002553,C04782,2024-04-01 05:26:16,mobile,referral,448,9,0,0,2
S035528,C02345,2024-04-01 05:26:54,mobile,organic,306,8,0,0,0
S048548,C04731,2024-04-01 05:41:58,tablet,organic,747,11,1,0,3
S079673,C07196,2024-04-01 06:10:38,desktop,organic,579,16,0,0,2
S038416,C02419,2024-04-01 06:22:02,tablet,paid_search,69,2,0,0,2
S017902,C09897,2024-04-01 06:45:14,mobile,email,229,2,1,0,3
S070069,C09654,2024-04-01 07:00:15,mobile,organic,65,1,0,0,2
S008060,C09372,2024-04-01 07:01:48,mobile,referral,539,14,0,0,0
S072669,C04129,2024-04-01 07:04:52,mobile,organic,745,13,0,0,0
S058107,C01775,2024-04-01 07:11:44,mobile,paid_search,102,2,0,0,0
S061895,C07011,2024-04-01 07:18:59,tablet,direct,86,1,0,0,0
S014975,C05139,2024-04-01 07:28:02,tablet,email,1112,18,0,0,1
S000846,C00304,2024-04-01 07:40:33,desktop,organic,857,23,0,0,0
S076010,C08397,2024-04-01 08:11:38,tablet,paid_search,525,6,1,0,2
S047366,C03912,2024-04-01 08:46:25,desktop,referral,789,18,0,0,0
S071165,C08902,2024-04-01 09:53:52,desktop,paid_search,2701,74,0,0,0
S076687,C06165,2024-04-01 10:17:22,desktop,organic,175,2,0,0,1
S011335,C04263,2024-04-01 10:24:35,desktop,paid_search,310,8,0,0,0
S061526,C09274,2024-04-01 10:52:34,desktop,direct,33,1,0,0,0
S019286,C05395,2024-04-01 11:05:58,mobile,organic,128,1,1,0,5
S043727,C07863,2024-04-01 11:07:16,mobile,email,276,4,0,0,0
S043445,C08329,2024-04-01 11:10:14,mobile,organic,84,1,0,0,2
S074125,C08860,2024-04-01 11:11:12,mobile,email,99,1,0,0,0
S011658,C04321,2024-04-01 11:16:48,tablet,organic,127,2,0,0,0
S004253,C02617,2024-04-01 11:28:48,desktop,social,258,5,0,0,2
S052018,C03768,2024-04-01 11:41:17,desktop,direct,111,1,0,0,2
S029366,C06648,2024-04-01 11:46:58,desktop,referral,1384,17,0,0,0
S053177,C01461,2024-04-01 12:09:03,mobile,direct,20,1,1,1,5
S069920,C07550,2024-04-01 12:19:20,desktop,social,687,19,0,0,0
S076247,C09510,2024-04-01 12:35:13,desktop,email,325,8,0,0,1
S062752,C00082,2024-04-01 12:51:37,tablet,referral,817,19,0,0,1
S072888,C03761,2024-04-01 12:54:37,mobile,social,212,2,0,0,0
S049513,C03654,2024-04-01 12:55:40,mobile,social,221,3,0,0,1
S000725,C08355,2024-04-01 13:09:39,mobile,social,544,14,0,0,0
S063648,C09590,2024-04-01 13:20:24,mobile,email,204,2,0,0,0
S044128,C06324,2024-04-01 14:01:29,desktop,social,88,1,0,0,1
S023321,C09931,2024-04-01 14:08:58,mobile,paid_search,344,4,0,0,2
S055902,C08559,2024-04-01 14:21:20,desktop,email,560,6,0,0,0
S045692,C06364,2024-04-01 14:53:02,tablet,direct,129,1,0,0,2
S021413,C04355,2024-04-01 14:58:14,mobile,organic,376,5,0,0,0
S013661,C02723,2024-04-01 15:04:57,mobile,direct,39,1,0,0,0
S063966,C03327,2024-04-01 16:02:00,mobile,paid_search,54,1,1,0,5
S053762,C05784,2024-04-01 16:02:23,mobile,email,232,5,0,0,2
S069506,C04029,2024-04-01 16:17:34,tablet,referral,1423,18,0,0,0
S016692,C04239,2024-04-01 16:40:11,mobile,social,555,6,1,0,3
S069892,C05348,2024-04-01 16:52:03,mobile,paid_search,25,1,0,1,2
S013598,C08039,2024-04-01 16:53:11,tablet,direct,264,3,0,0,1
S055278,C06159,2024-04-01 17:16:33,mobile,paid_search,907,15,0,0,0
S053215,C07924,2024-04-01 17:35:40,mobile,referral,1396,17,0,0,0
S039759,C04884,2024-04-01 17:40:13,mobile,organic,1702,37,0,0,2
S010956,C01311,2024-04-01 17:40:16,mobile,organic,535,7,0,0,2
S021307,C08570,2024-04-01 17:42:41,mobile,direct,260,3,0,0,1
S010924,C07914,2024-04-01 18:03:33,desktop,organic,99,2,0,0,0
S068421,C00995,2024-04-01 18:27:15,tablet,referral,56,1,0,0,0
S042426,C04591,2024-04-01 18:39:16,mobile,social,45,1,0,0,0
S021339,C01228,2024-04-01 18:52:31,desktop,organic,1891,22,0,0,0
S007870,C06915,2024-04-01 19:04:08,tablet,social,337,4,0,0,1
S028912,C07334,2024-04-01 19:23:11,mobile,email,525,7,0,0,0
S054687,C09943,2024-04-01 19:50:16,mobile,social,10,1,0,1,2
S021430,C06220,2024-04-01 20:00:24,mobile,social,224,2,0,0,2
S034255,C02272,2024-04-01 20:00:24,tablet,referral,45,1,1,0,5
S067268,C06383,2024-04-01 20:02:18,desktop,organic,1091,19,0,0,2
S029328,C00453,2024-04-01 20:06:04,mobile,social,12,1,0,1,0
S011367,C08523,2024-04-01 20:59:24,mobile,email,63,1,0,0,2
S068916,C06654,2024-04-01 21:13:48,mobile,referral,1003,15,0,0,0
S079779,C00016,2024-04-01 21:49:58,mobile,paid_search,155,2,0,0,2
S059572,C00973,2024-04-01 22:09:43,mobile,social,331,5,0,0,0
S054439,C07131,2024-04-01 22:21:24,mobile,email,96,1,0,0,0
S059201,C03773,2024-04-01 22:30:22,desktop,social,1367,16,1,0,3
S069836,C04537,2024-04-01 22:48:44,tablet,referral,811,17,0,0,0
S027356,C04345,2024-04-01 22:55:16,mobile,paid_search,1798,59,1,0,2
S061781,C03223,2024-04-01 23:17:41,mobile,organic,1207,31,0,0,2
S052880,C06009,2024-04-01 23:19:51,mobile,paid_search,876,11,0,0,0
S020138,C09673,2024-04-01 23:33:56,mobile,organic,112,1,0,0,1
S041070,C07814,2024-04-01 23:58:47,mobile,email,11,1,0,1,0
S078233,C07760,2024-04-02 00:08:27,tablet,organic,1133,16,0,0,0
S079434,C08041,2024-04-02 00:17:17,desktop,organic,367,4,0,0,2
S057586,C01273,2024-04-02 00:39:47,mobile,paid_search,42,1,0,0,2
S063602,C04603,2024-04-02 00:52:54,mobile,organic,418,7,0,0,0
S030341,C04623,2024-04-02 00:54:38,mobile,organic,44,1,0,0,0
S002209,C06729,2024-04-02 00:58:09,desktop,organic,61,1,0,0,0
S002606,C03514,2024-04-02 01:02:17,tablet,direct,450,8,1,0,3
S024036,C01092,2024-04-02 01:23:51,desktop,social,140,1,0,0,2
S007839,C00631,2024-04-02 01:56:59,desktop,referral,152,3,0,0,2
S029792,C02271,2024-04-02 02:37:53,mobile,organic,15,1,0,1,1
S071468,C08087,2024-04-02 02:43:42,tablet,organic,697,8,0,0,1
S014205,C02486,2024-04-02 02:45:43,mobile,organic,262,3,0,0,2
S024833,C09425,2024-04-02 02:47:57,mobile,paid_search,1040,12,0,0,0
S054255,C00905,2024-04-02 03:13:06,tablet,organic,723,9,0,0,0
S056575,C03382,2024-04-02 03:37:00,mobile,social,25,1,1,1,5
S027139,C01387,2024-04-02 03:56:18,desktop,referral,1177,16,0,0,0
S059317,C09026,2024-04-02 04:03:49,tablet,social,505,9,0,0,0
S042781,C06759,2024-04-02 04:48:19,tablet,social,154,2,0,0,2
S038872,C00626,2024-04-02 04:57:25,tablet,email,253,2,1,0,4
S070338,C05714,2024-04-02 05:17:12,mobile,direct,65,1,1,0,2
S011877,C02247,2024-04-02 05:18:24,mobile,email,77,1,1,0,2
S051432,C08351,2024-04-02 06:57:52,desktop,paid_search,70,1,0,0,0
S035822,C04061,2024-04-02 07:02:50,tablet,social,72,1,0,0,0
S059921,C06569,2024-04-02 07:08:20,mobile,referral,816,18,0,0,0
S008769,C06573,2024-04-02 07:25:07,mobile,social,577,13,0,0,1
S022666,C01874,2024-04-02 07:53:25,desktop,social,10,1,0,1,0
S027244,C06289,2024-04-02 07:59:56,desktop,organic,53,1,0,0,0
S067479,C07020,2024-04-02 08:04:14,desktop,paid_search,282,3,0,0,2
S051470,C06801,2024-04-02 08:08:27,desktop,paid_search,1083,33,0,0,2
S070598,C02561,2024-04-02 08:15:02,mobile,social,46,1,0,0,2
S034413,C04039,2024-04-02 08:40:59,desktop,paid_search,484,9,1,0,3
S033834,C00606,2024-04-02 08:46:59,tablet,organic,1705,46,0,0,0
S006283,C04782,2024-04-02 09:09:52,mobile,social,122,3,1,0,2
S030604,C03532,2024-04-02 09:29:21,desktop,organic,793,26,0,0,2
S025840,C04307,2024-04-02 09:40:19,desktop,organic,1385,36,0,0,0
S061797,C05719,2024-04-02 09:50:19,mobile,organic,200,5,0,0,0
S072636,C04679,2024-04-02 09:52:35,mobile,direct,101,1,0,0,2
S073447,C08022,2024-04-02 09:53:09,tablet,email,735,14,0,0,1
S077398,C05676,2024-04-02 09:59:18,tablet,organic,279,4,0,0,0
S004408,C07510,2024-04-02 10:02:40,desktop,paid_search,829,22,0,0,0
S001789,C08939,2024-04-02 10:48:54,mobile,paid_search,36,1,0,0,0
S004177,C04485,2024-04-02 11:01:10,desktop,paid_search,45,1,0,0,0
S054868,C00991,2024-04-02 11:14:02,mobile,social,588,10,0,0,1
S041355,C08833,2024-04-02 11:29:58,tablet,paid_search,214,2,0,0,2
S051613,C07494,2024-04-02 11:34:51,mobile,organic,674,8,0,0,0
S045472,C09872,2024-04-02 12:13:51,mobile,social,26,1,0,1,2
S030801,C04144,2024-04-02 12:25:14,desktop,referral,143,3,0,0,2
S036631,C05378,2024-04-02 12:31:04,desktop,organic,132,1,1,0,1
S046139,C06193,2024-04-02 12:37:00,mobile,paid_search,281,3,0,0,0
S074599,C05265,2024-04-02 12:57:16,tablet,direct,234,4,0,0,1
S017390,C06257,2024-04-02 13:16:09,mobile,organic,180,2,0,0,0
S003767,C01338,2024-04-02 13:27:41,desktop,organic,289,5,1,0,4
S065489,C02191,2024-04-02 13:28:36,desktop,referral,173,2,0,0,2
S059495,C05388,2024-04-02 13:35:12,mobile,social,49,1,1,0,4
S004539,C02824,2024-04-02 13:37:14,mobile,direct,44,1,0,0,0
S021615,C07758,2024-04-02 13:38:59,mobile,paid_search,28,1,0,1,0
S037171,C06408,2024-04-02 13:53:39,tablet,referral,511,10,0,0,2
S017394,C05319,2024-04-02 13:54:42,desktop,referral,385,7,0,0,0
S039347,C01222,2024-04-02 13:55:08,desktop,paid_search,51,1,0,0,0
S037780,C02719,2024-04-02 14:02:47,mobile,direct,289,8,0,0,0
S041666,C06922,2024-04-02 14:10:16,mobile,direct,10,1,1,1,5
S039993,C04570,2024-04-02 14:52:01,mobile,email,246,2,0,0,2
S023493,C09491,2024-04-02 14:54:16,mobile,paid_search,358,5,1,0,2
S021959,C01732,2024-04-02 16:11:50,tablet,paid_search,1686,20,0,0,0
S005643,C05918,2024-04-02 16:13:18,mobile,organic,582,8,1,0,2
S046354,C07920,2024-04-02 16:14:47,desktop,paid_search,252,3,0,0,1
S059581,C08311,2024-04-02 16:22:31,mobile,paid_search,250,3,0,0,0
S078757,C08381,2024-04-02 16:23:02,tablet,organic,10,1,0,1,1
S006263,C09750,2024-04-02 16:29:42,mobile,organic,10,1,0,1,0
S059006,C03979,2024-04-02 16:39:12,mobile,paid_search,274,3,0,0,1
S045624,C01611,2024-04-02 16:42:14,desktop,direct,987,15,0,0,2
S041726,C08337,2024-04-02 16:51:20,mobile,email,450,13,0,0,0
S005827,C05233,2024-04-02 17:06:19,mobile,social,168,4,0,0,0
S010695,C00165,2024-04-02 17:14:17,desktop,email,175,3,0,0,2
S023345,C03676,2024-04-02 17:18:01,mobile,social,540,8,0,0,0
S058200,C04556,2024-04-02 17:19:40,mobile,organic,413,11,1,0,4
S051463,C00091,2024-04-02 17:23:08,mobile,referral,222,3,0,0,2
S079578,C01428,2024-04-02 18:01:38,mobile,organic,131,1,0,0,0
S005853,C09557,2024-04-02 18:18:01,tablet,organic,468,5,1,0,2
S057683,C02293,2024-04-02 18:28:45,tablet,direct,335,6,0,0,1
S013062,C06727,2024-04-02 18:39:00,desktop,email,12,1,0,1,1
S049121,C05359,2024-04-02 18:47:30,mobile,paid_search,183,2,0,0,0
S015903,C08368,2024-04-02 18:52:30,mobile,paid_search,381,6,0,0,1
S025061,C07939,2024-04-02 19:07:07,desktop,organic,103,1,0,0,0
S048643,C08759,2024-04-02 20:11:39,desktop,direct,10,1,0,1,0
S037403,C01724,2024-04-02 20:14:44,mobile,direct,62,1,0,0,0
S041412,C07776,2024-04-02 20:37:23,mobile,direct,116,1,0,0,0
S061058,C05260,2024-04-02 20:40:53,desktop,direct,293,5,0,0,0
S071503,C02577,2024-04-02 20:47:36,mobile,paid_search,350,5,0,0,0
S068198,C02199,2024-04-02 20:52:47,mobile,direct,1298,18,0,0,1
S024773,C01702,2024-04-02 21:17:13,mobile,direct,21,1,0,1,0
S032522,C07380,2024-04-02 21:24:40,mobile,email,341,9,0,0,1
S045208,C01749,2024-04-02 21:47:44,mobile,paid_search,24,1,0,1,1
S046900,C00884,2024-04-02 22:45:39,mobile,social,175,2,0,0,2
S031563,C07369,2024-04-02 22:47:35,mobile,organic,121,1,0,0,1
S065689,C01627,2024-04-02 22:49:41,desktop,email,231,6,0,0,0
